Transaction ID,Customer ID,Product ID,Quantity Sold,Price per Unit,Transaction Date,Salesperson ID,Payment Method,Store ID
TXN2362,C1136,PROD0184,16,107.25,9/13/23,SP045,Check,SI09
TXN2363,C1274,PROD0698,9,69.14,12/22/23,SP034,Bank Transfer,SI15
TXN2364,C1108,PROD1538,4,266.47,12/2/23,SP042,Bank Transfer,SI19
TXN2365,C1097,PROD0086,17,322.53,10/28/23,SP065,Credit Card,SI05
TXN2366,C1232,PROD2513,2,148.13,12/20/23,SP060,Cash,SI07
TXN2367,C1045,PROD2023,4,202.06,10/24/23,SP017,Bank Transfer,SI06
TXN2368,C1203,PROD1471,14,62.5,9/7/23,SP042,Bank Transfer,SI16
TXN2369,C1046,PROD1043,13,136.8,11/10/23,SP098,Bank Transfer,SI13
TXN2370,C1180,PROD2950,1,487.66,11/15/23,SP046,Check,SI16
TXN2371,C1167,PROD2971,6,249.13,9/28/23,SP010,Cash,SI07
TXN2372,C1122,PROD0794,8,246.56,12/22/23,SP077,Cash,SI12
TXN2373,C1059,PROD2007,19,203.14,10/30/23,SP059,Check,SI05
TXN2374,C1197,PROD1068,8,102.98,10/18/23,SP005,Bank Transfer,SI20
TXN2375,C1221,PROD0382,4,77.82,11/7/23,SP048,Bank Transfer,SI14
TXN2376,C1083,PROD0606,13,26.93,10/23/23,SP094,Credit Card,SI01
TXN2377,C1177,PROD2278,14,286.19,11/22/23,SP097,Cash,SI16
TXN2378,C1060,PROD0259,14,370.87,12/31/23,SP029,Cash,SI15
TXN2379,C1013,PROD2079,19,425.13,9/27/23,SP071,Cash,SI01
TXN2380,C1235,PROD1249,6,240.19,10/8/23,SP012,Bank Transfer,SI02
TXN2381,C1199,PROD1211,17,235.55,9/16/23,SP057,Cash,SI19
TXN2382,C1029,PROD1563,3,483.03,9/16/23,SP030,Cash,SI07
TXN2383,C1073,PROD0518,4,203.8,11/23/23,SP079,Bank Transfer,SI19
TXN2384,C1297,PROD2368,19,303.73,10/9/23,SP014,Cash,SI06
TXN2385,C1159,PROD2733,15,175.68,12/29/23,SP003,Bank Transfer,SI17
TXN2386,C1172,PROD0664,18,126.19,9/25/23,SP085,Check,SI05
TXN2387,C1163,PROD0226,6,69.21,10/2/23,SP025,Cash,SI20
TXN2388,C1189,PROD1460,9,93.73,12/3/23,SP016,Credit Card,SI11
TXN2389,C1113,PROD0342,19,353.68,11/17/23,SP050,Check,SI19
TXN2390,C1283,PROD2223,12,274.21,12/9/23,SP016,Credit Card,SI17
TXN2391,C1082,PROD0100,11,389.1,9/10/23,SP058,Cash,SI08
TXN2392,C1211,PROD0959,18,347.54,11/6/23,SP073,Credit Card,SI19
TXN2393,C1058,PROD2576,9,210.01,10/7/23,SP038,Bank Transfer,SI13
TXN2394,C1080,PROD0115,17,322.21,12/4/23,SP044,Credit Card,SI12
TXN2395,C1198,PROD0667,5,226.33,12/16/23,SP022,Cash,SI08
TXN2396,C1264,PROD2601,12,398.71,12/12/23,SP051,Credit Card,SI11
TXN2397,C1226,PROD0097,10,353.04,9/18/23,SP049,Credit Card,SI16
TXN2398,C1030,PROD2662,13,266.32,11/3/23,SP023,Cash,SI16
TXN2399,C1011,PROD2390,11,499.09,9/14/23,SP065,Credit Card,SI08
TXN2400,C1004,PROD1179,6,37.3,12/31/23,SP031,Check,SI12
TXN2401,C1030,PROD0251,11,268.21,11/15/23,SP078,Credit Card,SI18
TXN2402,C1140,PROD2370,18,66.83,9/26/23,SP063,Check,SI20
TXN2403,C1250,PROD0357,4,68.89,10/6/23,SP073,Check,SI18
TXN2404,C1099,PROD2926,4,228.89,10/13/23,SP099,Cash,SI16
TXN2405,C1075,PROD0598,13,102.48,10/26/23,SP071,Bank Transfer,SI05
TXN2406,C1148,PROD2698,14,111.37,11/10/23,SP040,Check,SI19
TXN2407,C1031,PROD1631,16,197.69,10/18/23,SP015,Credit Card,SI01
TXN2408,C1218,PROD2096,1,482.91,11/4/23,SP073,Cash,SI18
TXN2409,C1169,PROD0950,8,211.55,11/23/23,SP045,Credit Card,SI11
TXN2410,C1235,PROD1644,12,480.85,11/13/23,SP021,Credit Card,SI18
TXN2411,C1183,PROD1152,19,261.12,11/2/23,SP059,Credit Card,SI09
TXN2412,C1250,PROD0801,5,40.92,12/30/23,SP004,Cash,SI20
TXN2413,C1077,PROD1552,1,287.49,10/25/23,SP032,Bank Transfer,SI09
TXN2414,C1062,PROD1148,10,117.97,10/2/23,SP012,Cash,SI04
TXN2415,C1293,PROD2844,18,378.9,10/7/23,SP039,Cash,SI20
TXN2416,C1104,PROD2303,4,333.97,12/31/23,SP087,Cash,SI18
TXN2417,C1279,PROD0380,12,302.79,11/10/23,SP049,Cash,SI11
TXN2418,C1161,PROD0776,3,310.34,10/15/23,SP093,Bank Transfer,SI17
TXN2419,C1155,PROD0532,3,104.38,10/3/23,SP090,Bank Transfer,SI06
TXN2420,C1150,PROD1771,7,391.16,9/30/23,SP019,Credit Card,SI11
TXN2421,C1247,PROD2217,13,39.14,9/15/23,SP027,Credit Card,SI12
TXN2422,C1055,PROD1396,1,468.71,11/14/23,SP042,Check,SI10
TXN2423,C1032,PROD0736,19,171.53,11/24/23,SP003,Bank Transfer,SI13
TXN2424,C1038,PROD0114,4,251.9,9/16/23,SP059,Cash,SI08
TXN2425,C1282,PROD0934,9,79.91,11/11/23,SP003,Bank Transfer,SI13
TXN2426,C1201,PROD1736,3,460.96,10/14/23,SP099,Check,SI01
TXN2427,C1266,PROD1599,10,461.69,12/13/23,SP016,Bank Transfer,SI09
TXN2428,C1065,PROD1327,1,110.39,10/24/23,SP082,Check,SI20
TXN2429,C1082,PROD1133,15,92.37,9/25/23,SP012,Bank Transfer,SI16
TXN2430,C1055,PROD0784,5,467.92,12/1/23,SP080,Cash,SI14
TXN2431,C1198,PROD1398,4,179.67,11/2/23,SP037,Credit Card,SI17
TXN2432,C1272,PROD2688,19,496.7,10/7/23,SP050,Bank Transfer,SI20
TXN2433,C1134,PROD0860,17,419.62,9/28/23,SP009,Cash,SI06
TXN2434,C1119,PROD1353,13,169.55,12/21/23,SP065,Cash,SI08
TXN2435,C1191,PROD2022,5,33.08,10/13/23,SP030,Check,SI19
TXN2436,C1177,PROD2861,15,32.37,9/15/23,SP040,Check,SI05
TXN2437,C1040,PROD0705,10,496.54,12/20/23,SP011,Check,SI09
TXN2438,C1297,PROD0644,12,498.68,12/4/23,SP072,Check,SI08
TXN2439,C1003,PROD1275,3,25.44,12/9/23,SP081,Check,SI19
TXN2440,C1035,PROD0486,19,256.02,10/20/23,SP087,Credit Card,SI01
TXN2441,C1017,PROD1562,8,436.64,11/10/23,SP088,Credit Card,SI06
TXN2442,C1185,PROD1826,16,429.5,12/28/23,SP080,Cash,SI13
TXN2443,C1014,PROD1073,4,420.65,10/3/23,SP028,Cash,SI05
TXN2444,C1231,PROD1861,19,169.55,9/24/23,SP057,Cash,SI01
TXN2445,C1101,PROD1148,7,459.29,12/6/23,SP086,Check,SI11
TXN2446,C1174,PROD2784,11,216.22,10/3/23,SP054,Bank Transfer,SI18
TXN2447,C1091,PROD0459,18,330.42,10/24/23,SP037,Check,SI02
TXN2448,C1024,PROD0818,18,154.31,11/30/23,SP037,Check,SI17
TXN2449,C1028,PROD1475,7,25.23,12/31/23,SP084,Credit Card,SI01
TXN2450,C1057,PROD0892,5,209.19,10/25/23,SP016,Check,SI05
TXN2451,C1116,PROD1286,4,497.42,11/20/23,SP055,Check,SI08
TXN2452,C1282,PROD2493,5,125.77,11/7/23,SP051,Credit Card,SI07
TXN2453,C1116,PROD1922,7,91.9,9/25/23,SP014,Credit Card,SI18
TXN2454,C1285,PROD1443,16,77.96,11/26/23,SP058,Check,SI06
TXN2455,C1209,PROD0724,20,151.28,11/15/23,SP012,Bank Transfer,SI09
TXN2456,C1272,PROD1551,9,45.5,10/27/23,SP084,Check,SI09
TXN2457,C1156,PROD0283,4,351.61,10/28/23,SP025,Credit Card,SI06
TXN2458,C1001,PROD0982,13,365.17,12/6/23,SP015,Check,SI01
TXN2459,C1082,PROD0253,8,152.54,9/3/23,SP021,Bank Transfer,SI10
TXN2460,C1292,PROD0087,13,305.99,11/26/23,SP073,Cash,SI19
TXN2461,C1045,PROD0029,14,261.79,12/6/23,SP003,Credit Card,SI09
TXN2462,C1254,PROD0271,2,476.62,9/17/23,SP081,Bank Transfer,SI11
TXN2463,C1095,PROD0139,11,253.47,12/4/23,SP020,Cash,SI11
TXN2464,C1142,PROD2302,3,340,12/29/23,SP036,Credit Card,SI04
TXN2465,C1132,PROD0773,13,409.83,11/7/23,SP045,Check,SI16
TXN2466,C1079,PROD2608,10,162.56,11/1/23,SP007,Cash,SI06
TXN2467,C1167,PROD1741,11,366.19,12/5/23,SP021,Credit Card,SI06
TXN2468,C1161,PROD1296,7,208.95,12/6/23,SP052,Credit Card,SI07
TXN2469,C1134,PROD0488,8,57.15,11/29/23,SP002,Bank Transfer,SI05
TXN2470,C1150,PROD0782,6,36.5,9/10/23,SP028,Check,SI09
TXN2471,C1198,PROD0285,7,398.02,12/18/23,SP094,Check,SI01
TXN2472,C1196,PROD0243,9,207.67,11/18/23,SP001,Bank Transfer,SI20
TXN2473,C1169,PROD2837,13,392.51,9/27/23,SP079,Credit Card,SI02
TXN2474,C1174,PROD0426,9,188.93,11/14/23,SP040,Cash,SI04
TXN2475,C1014,PROD2246,5,404.63,11/13/23,SP039,Check,SI19
TXN2476,C1074,PROD2717,1,456.82,12/16/23,SP034,Check,SI17
TXN2477,C1200,PROD0038,13,44.33,10/25/23,SP017,Bank Transfer,SI20
TXN2478,C1261,PROD0675,5,346.28,12/3/23,SP091,Check,SI18
TXN2479,C1015,PROD2867,9,144.02,10/17/23,SP063,Cash,SI18
TXN2480,C1016,PROD2887,12,45.5,12/14/23,SP030,Bank Transfer,SI10
TXN2481,C1138,PROD2037,8,301.08,9/6/23,SP014,Cash,SI19
TXN2482,C1195,PROD2839,16,115.08,11/3/23,SP019,Check,SI11
TXN2483,C1158,PROD0925,16,349.5,12/27/23,SP044,Check,SI19
TXN2484,C1286,PROD2886,1,298.61,9/8/23,SP030,Cash,SI04
TXN2485,C1202,PROD1073,4,332.4,11/2/23,SP086,Cash,SI16
TXN2486,C1073,PROD0497,1,135.79,12/20/23,SP045,Credit Card,SI13
TXN2487,C1221,PROD2979,1,31.31,10/12/23,SP034,Check,SI08
TXN2488,C1050,PROD1823,12,239.24,9/22/23,SP030,Bank Transfer,SI14
TXN2489,C1113,PROD1373,18,235.31,11/2/23,SP054,Credit Card,SI08
TXN2490,C1253,PROD2283,11,204.44,12/15/23,SP047,Cash,SI10
TXN2491,C1014,PROD0154,17,84.51,9/7/23,SP030,Check,SI08
TXN2492,C1272,PROD0499,11,318.25,10/19/23,SP049,Check,SI04
TXN2493,C1111,PROD0355,10,366.41,12/19/23,SP016,Bank Transfer,SI20
TXN2494,C1019,PROD2482,9,157.47,10/4/23,SP082,Bank Transfer,SI06
TXN2495,C1157,PROD1984,14,245.32,9/20/23,SP089,Bank Transfer,SI01
TXN2496,C1003,PROD2465,13,51.21,9/12/23,SP004,Check,SI08
TXN2497,C1002,PROD0842,18,268.27,9/17/23,SP021,Bank Transfer,SI17
TXN2498,C1191,PROD0391,12,469.03,12/23/23,SP052,Bank Transfer,SI04
TXN2499,C1289,PROD2749,12,440.01,11/10/23,SP008,Check,SI08
TXN2500,C1260,PROD1331,18,309.31,12/26/23,SP075,Check,SI15
TXN2501,C1036,PROD2456,14,261.45,10/18/23,SP047,Cash,SI05
TXN2502,C1084,PROD1287,17,90.92,12/18/23,SP030,Cash,SI10
TXN2503,C1178,PROD0134,9,405.33,10/15/23,SP050,Bank Transfer,SI05
TXN2504,C1127,PROD0653,13,178.3,12/7/23,SP017,Cash,SI14
TXN2505,C1266,PROD1974,12,423.29,10/16/23,SP033,Cash,SI14
TXN2506,C1197,PROD0147,6,148.88,12/7/23,SP058,Credit Card,SI10
TXN2507,C1274,PROD2112,4,292.74,9/12/23,SP023,Bank Transfer,SI14
TXN2508,C1033,PROD2004,10,46.07,12/13/23,SP040,Credit Card,SI08
TXN2509,C1006,PROD1629,15,253.28,9/20/23,SP033,Cash,SI06
TXN2510,C1051,PROD1673,2,418.62,10/22/23,SP025,Cash,SI02
TXN2511,C1093,PROD2909,13,472.49,11/29/23,SP039,Check,SI11
TXN2512,C1247,PROD0221,1,372.99,11/7/23,SP070,Cash,SI08
TXN2513,C1275,PROD2616,14,157.79,12/23/23,SP090,Bank Transfer,SI15
TXN2514,C1121,PROD1555,10,212.31,12/31/23,SP055,Credit Card,SI05
TXN2515,C1183,PROD1184,11,89.37,11/9/23,SP046,Credit Card,SI16
TXN2516,C1152,PROD1457,13,240.72,11/12/23,SP014,Cash,SI05
TXN2517,C1242,PROD0886,14,283.13,10/15/23,SP042,Check,SI13
TXN2518,C1205,PROD2377,5,362.2,11/8/23,SP037,Bank Transfer,SI08
TXN2519,C1242,PROD2747,19,469.67,11/15/23,SP075,Credit Card,SI12
TXN2520,C1252,PROD1665,9,311.28,12/31/23,SP026,Credit Card,SI18
TXN2521,C1197,PROD0839,20,107.46,11/1/23,SP026,Cash,SI18
TXN2522,C1132,PROD1705,16,32.36,11/3/23,SP026,Check,SI04
TXN2523,C1220,PROD2530,13,355.22,9/23/23,SP074,Bank Transfer,SI07
TXN2524,C1131,PROD2203,18,320.11,9/24/23,SP067,Credit Card,SI09
TXN2525,C1090,PROD2095,15,375.56,9/1/23,SP041,Bank Transfer,SI03
TXN2526,C1172,PROD1975,5,161.44,10/28/23,SP091,Cash,SI05
TXN2527,C1102,PROD0996,11,98.08,12/16/23,SP036,Cash,SI06
TXN2528,C1288,PROD2240,2,295.93,9/7/23,SP031,Cash,SI11
TXN2529,C1167,PROD2340,16,185.53,11/15/23,SP001,Bank Transfer,SI09
TXN2530,C1173,PROD0007,16,113.06,12/14/23,SP080,Bank Transfer,SI09
TXN2531,C1182,PROD1368,13,259.85,11/11/23,SP080,Credit Card,SI20
TXN2532,C1143,PROD0419,19,34.11,11/9/23,SP048,Credit Card,SI02
TXN2533,C1160,PROD0260,14,174.07,12/17/23,SP075,Cash,SI17
TXN2534,C1255,PROD2377,20,408.42,11/18/23,SP044,Credit Card,SI02
TXN2535,C1060,PROD1699,15,87.86,12/5/23,SP071,Check,SI10
TXN2536,C1180,PROD0755,8,86.31,12/14/23,SP072,Bank Transfer,SI20
TXN2537,C1043,PROD1904,2,450.49,10/10/23,SP051,Cash,SI18
TXN2538,C1176,PROD0871,16,269.52,10/20/23,SP079,Check,SI01
TXN2539,C1092,PROD1402,2,358.58,10/19/23,SP056,Bank Transfer,SI12
TXN2540,C1157,PROD2677,3,366.8,11/12/23,SP078,Credit Card,SI06
TXN2541,C1298,PROD0964,8,305.13,12/25/23,SP077,Credit Card,SI02
TXN2542,C1138,PROD0557,11,330.77,9/19/23,SP077,Bank Transfer,SI16
TXN2543,C1106,PROD2110,14,436.94,12/23/23,SP099,Check,SI11
TXN2544,C1129,PROD0098,20,47.66,10/28/23,SP069,Bank Transfer,SI02
TXN2545,C1174,PROD2099,15,172.73,10/21/23,SP040,Credit Card,SI03
TXN2546,C1065,PROD2539,11,111.48,11/22/23,SP059,Check,SI03
TXN2547,C1239,PROD2157,1,164.5,9/15/23,SP025,Bank Transfer,SI04
TXN2548,C1065,PROD0611,3,223.46,11/21/23,SP013,Credit Card,SI08
TXN2549,C1122,PROD2571,1,101.03,10/17/23,SP070,Check,SI10
TXN2550,C1220,PROD0787,17,499.01,11/18/23,SP094,Credit Card,SI08
TXN2551,C1120,PROD0549,4,71.55,9/2/23,SP021,Credit Card,SI16
TXN2552,C1055,PROD1763,18,125.3,11/8/23,SP061,Credit Card,SI18
TXN2553,C1110,PROD1139,3,448.89,10/11/23,SP034,Check,SI12
TXN2554,C1044,PROD0454,2,83.66,11/3/23,SP017,Bank Transfer,SI11
TXN2555,C1264,PROD1989,9,499.61,12/16/23,SP016,Cash,SI15
TXN2556,C1153,PROD2159,14,201.3,11/15/23,SP014,Check,SI18
TXN2557,C1221,PROD1357,5,15.1,10/6/23,SP038,Bank Transfer,SI19
TXN2558,C1273,PROD1025,18,485.83,10/27/23,SP003,Cash,SI09
TXN2559,C1288,PROD0599,12,209.34,11/20/23,SP032,Credit Card,SI16
TXN2560,C1131,PROD0604,8,123.1,9/15/23,SP063,Check,SI05
TXN2561,C1245,PROD1817,9,85.46,9/26/23,SP045,Bank Transfer,SI02
TXN2562,C1153,PROD2874,1,410.78,12/2/23,SP099,Credit Card,SI17
TXN2563,C1107,PROD2377,16,395.46,10/28/23,SP065,Check,SI02
TXN2564,C1082,PROD0557,10,269.16,9/28/23,SP030,Cash,SI01
TXN2565,C1264,PROD0857,1,421.99,12/15/23,SP096,Check,SI16
TXN2566,C1082,PROD2223,8,56.46,12/13/23,SP068,Cash,SI05
TXN2567,C1165,PROD1020,3,487.05,12/27/23,SP059,Credit Card,SI07
TXN2568,C1039,PROD2407,1,329.4,11/24/23,SP044,Cash,SI15
TXN2569,C1297,PROD1927,2,400.14,11/18/23,SP040,Cash,SI09
TXN2570,C1039,PROD1000,6,168.71,9/3/23,SP049,Bank Transfer,SI04
TXN2571,C1059,PROD0302,4,488.61,11/5/23,SP047,Cash,SI14
TXN2572,C1104,PROD1701,4,129.57,10/17/23,SP040,Credit Card,SI02
TXN2573,C1051,PROD1890,1,163.03,9/28/23,SP032,Credit Card,SI02
TXN2574,C1238,PROD1505,19,451.35,11/5/23,SP008,Check,SI08
TXN2575,C1053,PROD0293,12,416.51,9/8/23,SP081,Check,SI03
TXN2576,C1207,PROD1045,5,127.67,12/11/23,SP057,Credit Card,SI06
TXN2577,C1272,PROD2927,18,370.16,10/10/23,SP086,Cash,SI05
TXN2578,C1187,PROD1276,10,275.15,12/17/23,SP049,Check,SI05
TXN2579,C1241,PROD0390,8,396.35,12/9/23,SP025,Bank Transfer,SI09
TXN2580,C1247,PROD0128,16,252.82,11/28/23,SP095,Bank Transfer,SI14
TXN2581,C1160,PROD0854,3,130.02,11/4/23,SP080,Credit Card,SI17
TXN2582,C1085,PROD1688,16,292.01,10/2/23,SP046,Cash,SI13
TXN2583,C1194,PROD2479,15,109,10/22/23,SP013,Bank Transfer,SI06
TXN2584,C1048,PROD0845,13,381,11/15/23,SP056,Credit Card,SI07
TXN2585,C1200,PROD1745,17,233.61,9/6/23,SP044,Bank Transfer,SI14
TXN2586,C1295,PROD0261,13,407.22,10/19/23,SP006,Bank Transfer,SI10
TXN2587,C1298,PROD1690,10,63.77,12/25/23,SP006,Cash,SI06
TXN2588,C1159,PROD2339,10,280.78,12/24/23,SP024,Credit Card,SI17
TXN2589,C1256,PROD2431,9,296.8,10/24/23,SP044,Bank Transfer,SI03
TXN2590,C1133,PROD0819,16,431.54,11/19/23,SP084,Credit Card,SI16
TXN2591,C1191,PROD2488,12,129.44,12/10/23,SP002,Check,SI16
TXN2592,C1184,PROD0817,2,58.98,10/21/23,SP053,Cash,SI14
TXN2593,C1045,PROD0961,19,251.98,9/13/23,SP017,Check,SI13
TXN2594,C1265,PROD2199,15,344.74,10/26/23,SP081,Check,SI15
TXN2595,C1006,PROD0881,12,323.62,10/2/23,SP042,Credit Card,SI14
TXN2596,C1274,PROD1633,19,13.63,10/6/23,SP028,Bank Transfer,SI17
TXN2597,C1063,PROD1663,6,458.62,12/18/23,SP041,Credit Card,SI13
TXN2598,C1231,PROD0152,5,72.47,10/31/23,SP044,Credit Card,SI06
TXN2599,C1292,PROD0057,20,394.33,11/24/23,SP012,Bank Transfer,SI13
TXN2600,C1134,PROD2253,14,332.8,12/27/23,SP063,Credit Card,SI01
TXN2601,C1201,PROD0439,16,356.46,10/13/23,SP048,Cash,SI16
TXN2602,C1098,PROD0097,7,477.87,10/19/23,SP011,Cash,SI05
TXN2603,C1053,PROD0353,1,269.42,10/1/23,SP049,Check,SI01
TXN2604,C1141,PROD2568,16,216.83,9/18/23,SP085,Cash,SI18
TXN2605,C1053,PROD2162,3,397.39,10/23/23,SP041,Credit Card,SI14
TXN2606,C1093,PROD1572,10,124.88,9/23/23,SP082,Credit Card,SI03
TXN2607,C1202,PROD0776,7,179.33,9/8/23,SP055,Credit Card,SI15
TXN2608,C1154,PROD2995,17,130.39,10/25/23,SP055,Check,SI17
TXN2609,C1161,PROD2640,9,483.13,11/27/23,SP091,Bank Transfer,SI18
TXN2610,C1204,PROD0633,7,427.86,12/17/23,SP033,Check,SI02
TXN2611,C1189,PROD0544,15,34.4,9/10/23,SP077,Cash,SI10
TXN2612,C1268,PROD2228,14,67.9,9/18/23,SP039,Cash,SI13
TXN2613,C1289,PROD2473,4,51.11,9/5/23,SP003,Bank Transfer,SI04
TXN2614,C1295,PROD0095,19,111.7,10/13/23,SP003,Bank Transfer,SI16
TXN2615,C1251,PROD2437,10,366.88,9/1/23,SP057,Cash,SI09
TXN2616,C1091,PROD1133,11,445.56,12/9/23,SP079,Bank Transfer,SI04
TXN2617,C1026,PROD2323,12,181.22,10/7/23,SP062,Bank Transfer,SI05
TXN2618,C1135,PROD1371,12,398.98,10/14/23,SP036,Check,SI12
TXN2619,C1044,PROD2391,19,70.68,11/12/23,SP001,Cash,SI19
TXN2620,C1122,PROD0450,2,425.3,11/28/23,SP072,Bank Transfer,SI04
TXN2621,C1286,PROD0680,17,287.01,12/30/23,SP079,Credit Card,SI16
TXN2622,C1105,PROD0425,18,143.82,11/2/23,SP062,Cash,SI03
TXN2623,C1135,PROD2970,10,432.36,12/16/23,SP082,Bank Transfer,SI19
TXN2624,C1089,PROD0691,5,383.69,12/2/23,SP014,Bank Transfer,SI01
TXN2625,C1033,PROD1061,18,77.33,12/13/23,SP097,Check,SI20
TXN2626,C1180,PROD1497,1,466.34,11/22/23,SP056,Bank Transfer,SI20
TXN2627,C1135,PROD2116,15,476.18,11/30/23,SP036,Bank Transfer,SI01
TXN2628,C1028,PROD0312,1,360.88,12/24/23,SP017,Check,SI11
TXN2629,C1084,PROD1274,13,190.23,9/20/23,SP090,Cash,SI15
TXN2630,C1217,PROD2058,8,411.69,10/24/23,SP061,Credit Card,SI06
TXN2631,C1238,PROD1471,8,157.85,10/18/23,SP056,Check,SI16
TXN2632,C1187,PROD2169,8,464.96,12/25/23,SP064,Cash,SI12
TXN2633,C1189,PROD1856,19,376.02,10/6/23,SP056,Check,SI03
TXN2634,C1093,PROD2899,3,343.11,9/28/23,SP066,Bank Transfer,SI03
TXN2635,C1236,PROD1311,19,325.92,10/25/23,SP023,Cash,SI12
TXN2636,C1104,PROD1565,19,372.28,11/21/23,SP086,Cash,SI20
TXN2637,C1253,PROD1190,18,334.38,12/9/23,SP004,Cash,SI02
TXN2638,C1296,PROD0386,6,48.66,11/1/23,SP094,Check,SI07
TXN2639,C1128,PROD1964,11,66.71,12/7/23,SP070,Bank Transfer,SI17
TXN2640,C1043,PROD2834,7,356.23,9/30/23,SP090,Bank Transfer,SI07
TXN2641,C1028,PROD2315,6,354.92,11/23/23,SP053,Credit Card,SI12
TXN2642,C1265,PROD1016,12,391.49,9/30/23,SP077,Credit Card,SI14
TXN2643,C1245,PROD2461,3,336.7,9/30/23,SP037,Check,SI17
TXN2644,C1186,PROD0866,2,262.32,12/4/23,SP037,Credit Card,SI18
TXN2645,C1087,PROD0653,9,389.32,12/12/23,SP008,Cash,SI19
TXN2646,C1117,PROD0994,13,273.58,11/3/23,SP051,Cash,SI20
TXN2647,C1057,PROD2710,2,140.68,9/11/23,SP089,Cash,SI16
TXN2648,C1054,PROD1241,17,326.71,12/21/23,SP087,Cash,SI04
TXN2649,C1113,PROD0869,16,477.52,12/31/23,SP010,Bank Transfer,SI07
TXN2650,C1257,PROD1792,8,176.13,10/18/23,SP042,Bank Transfer,SI19
TXN2651,C1244,PROD1492,18,496.36,9/24/23,SP059,Bank Transfer,SI05
TXN2652,C1215,PROD0407,13,191.25,9/28/23,SP070,Bank Transfer,SI07
TXN2653,C1165,PROD0942,14,487.65,11/8/23,SP051,Check,SI16
TXN2654,C1268,PROD0852,8,320.61,10/19/23,SP060,Check,SI12
TXN2655,C1298,PROD2643,1,216.95,11/13/23,SP099,Check,SI03
TXN2656,C1286,PROD1170,7,217.81,11/1/23,SP073,Credit Card,SI07
TXN2657,C1010,PROD2674,10,325.52,11/10/23,SP006,Cash,SI07
TXN2658,C1019,PROD2816,3,488.51,10/29/23,SP065,Credit Card,SI18
TXN2659,C1018,PROD1597,11,403.77,12/7/23,SP017,Credit Card,SI12
TXN2660,C1168,PROD0646,17,280.6,10/14/23,SP073,Bank Transfer,SI19
TXN2661,C1290,PROD1005,14,221.82,10/11/23,SP047,Cash,SI06
TXN2662,C1071,PROD1835,9,306.38,12/29/23,SP027,Credit Card,SI14
TXN2663,C1185,PROD0713,10,135.56,10/20/23,SP034,Bank Transfer,SI03
TXN2664,C1108,PROD0087,19,294.93,10/18/23,SP020,Check,SI04
TXN2665,C1013,PROD1054,10,36.37,10/13/23,SP072,Cash,SI18
TXN2666,C1101,PROD1325,18,441.25,9/8/23,SP069,Cash,SI04
TXN2667,C1018,PROD1791,2,474.87,11/11/23,SP058,Check,SI09
TXN2668,C1285,PROD2919,3,126.92,9/1/23,SP043,Check,SI20
TXN2669,C1115,PROD0534,15,414.79,10/2/23,SP088,Check,SI19
TXN2670,C1044,PROD1783,16,393.66,11/28/23,SP074,Bank Transfer,SI04
TXN2671,C1297,PROD0542,1,358.83,11/1/23,SP027,Bank Transfer,SI03
TXN2672,C1198,PROD0705,14,53.45,12/18/23,SP088,Cash,SI10
TXN2673,C1092,PROD2620,10,149.18,9/27/23,SP035,Check,SI09
TXN2674,C1001,PROD0549,4,341.76,10/17/23,SP035,Check,SI15
TXN2675,C1095,PROD1422,13,453.46,9/12/23,SP007,Cash,SI14
TXN2676,C1058,PROD0087,9,261.06,11/28/23,SP083,Credit Card,SI10
TXN2677,C1155,PROD2894,10,331.98,10/18/23,SP093,Check,SI16
TXN2678,C1060,PROD1033,19,462.58,10/17/23,SP043,Check,SI07
TXN2679,C1167,PROD1635,14,259.17,11/14/23,SP013,Bank Transfer,SI16
TXN2680,C1279,PROD2638,8,47.26,10/13/23,SP095,Credit Card,SI15
TXN2681,C1242,PROD0595,19,275.3,12/4/23,SP002,Cash,SI13
TXN2682,C1111,PROD0778,12,420.8,10/28/23,SP065,Check,SI16
TXN2683,C1082,PROD2579,12,475.92,12/20/23,SP013,Credit Card,SI17
TXN2684,C1089,PROD2096,19,142.92,9/25/23,SP019,Cash,SI13
TXN2685,C1230,PROD2214,6,103.74,10/19/23,SP093,Bank Transfer,SI02
TXN2686,C1036,PROD2015,3,60.16,11/2/23,SP052,Check,SI17
TXN2687,C1018,PROD0947,17,276.95,12/22/23,SP035,Cash,SI03
TXN2688,C1107,PROD1022,8,28.34,11/1/23,SP020,Check,SI06
TXN2689,C1040,PROD2980,20,185.25,9/18/23,SP015,Bank Transfer,SI10
TXN2690,C1210,PROD0333,3,335.05,9/2/23,SP092,Credit Card,SI13
TXN2691,C1017,PROD0919,3,147.41,11/15/23,SP066,Check,SI12
TXN2692,C1176,PROD2258,20,72,10/10/23,SP039,Credit Card,SI07
TXN2693,C1001,PROD1673,19,451.75,12/7/23,SP076,Credit Card,SI10
TXN2694,C1238,PROD1108,1,56.3,9/11/23,SP090,Bank Transfer,SI18
TXN2695,C1079,PROD1482,19,70.43,11/4/23,SP005,Cash,SI15
TXN2696,C1014,PROD2522,1,39.54,12/27/23,SP031,Credit Card,SI09
TXN2697,C1241,PROD0955,6,63.97,11/23/23,SP093,Cash,SI01
TXN2698,C1062,PROD2162,4,149.85,9/17/23,SP041,Cash,SI02
TXN2699,C1294,PROD0545,7,103.09,11/15/23,SP017,Credit Card,SI20
