Product ID,Product Name,Product Category,Supplier ID,Orig_Price,Date Added
PROD2115,Blender,Appliances,SUP4654,833.87,2/22/20
PROD2116,Shirt,Appliances,SUP4295,795.02,8/18/22
PROD2117,Shoes,Kitchenware,SUP4830,591.76,1/9/22
PROD2118,TV,Clothing,SUP1540,940.01,9/22/22
PROD2119,Fridge,Furniture,SUP0825,246.75,6/21/22
PROD2120,Speaker,Home Decor,SUP1700,787.91,7/12/22
PROD2121,Microwave,Furniture,SUP4881,50.41,10/17/22
PROD2122,Watch,Electronics,SUP3085,799.43,5/25/23
PROD2123,Shirt,Footwear,SUP2010,690.84,7/31/23
PROD2124,Smartphone,Accessories,SUP3228,897.19,12/24/22
PROD2125,Shoes,Accessories,SUP3696,693.57,7/15/23
PROD2126,Sofa,Footwear,SUP2757,448.57,4/9/22
PROD2127,Toaster,Kitchenware,SUP4224,888.65,1/24/21
PROD2128,Bookshelf,Home Decor,SUP3135,732.47,3/16/23
PROD2129,Vacuum Cleaner,Accessories,SUP1851,409.86,4/30/20
PROD2130,Bed,Home Decor,SUP1823,7.33,1/15/21
PROD2131,Shoes,Clothing,SUP0219,831.23,4/18/21
PROD2132,Laptop Bag,Kitchenware,SUP2438,920.03,9/29/22
PROD2133,Speaker,Electronics,SUP2745,756.08,4/12/22
PROD2134,Laptop Bag,Accessories,SUP4950,874.52,12/22/20
PROD2135,Jeans,Kitchenware,SUP2608,563.44,3/29/21
PROD2136,Coffee Maker,Kitchenware,SUP2659,579.16,12/14/20
PROD2137,Shoes,Home Decor,SUP4834,282.55,11/24/20
PROD2138,Sofa,Home Decor,SUP2987,191.3,7/1/23
PROD2139,Headphones,Furniture,SUP1611,88.72,8/25/23
PROD2140,Air Conditioner,Accessories,SUP2083,160.15,6/26/22
PROD2141,Sofa,Kitchenware,SUP0415,880.37,3/25/23
PROD2142,T-shirt,Clothing,SUP3649,568.18,7/29/21
PROD2143,Oven,Furniture,SUP4890,769.16,6/12/23
PROD2144,Smartphone,Accessories,SUP4065,658.33,8/31/22
PROD2145,Microwave,Home Decor,SUP0324,628.98,2/2/21
PROD2146,Jeans,Footwear,SUP2158,629.6,4/1/20
PROD2147,Microwave,Clothing,SUP2337,652.33,1/6/23
PROD2148,Toaster,Electronics,SUP1336,790.05,10/19/21
PROD2149,Microwave,Furniture,SUP4963,837.56,5/12/21
PROD2150,Jacket,Clothing,SUP4877,330.34,9/1/20
PROD2151,Coffee Maker,Electronics,SUP4153,573.47,5/15/22
PROD2152,Coffee Maker,Footwear,SUP3646,202.09,9/25/21
PROD2153,Microwave,Electronics,SUP0011,470.55,4/15/23
PROD2154,Sofa,Accessories,SUP2653,704.7,10/16/22
PROD2155,Toaster,Furniture,SUP4237,128.77,5/2/22
PROD2156,Bookshelf,Electronics,SUP3074,668.45,5/21/20
PROD2157,Jacket,Accessories,SUP3148,414.31,6/25/20
PROD2158,Lamp,Electronics,SUP3639,11.36,2/2/21
PROD2159,Shoes,Furniture,SUP0612,652.51,1/4/22
PROD2160,Oven,Furniture,SUP1469,407.44,9/25/20
PROD2161,Shoes,Home Decor,SUP4584,752.08,8/12/21
PROD2162,Sofa,Appliances,SUP2048,269.94,11/30/21
PROD2163,Cookware,Footwear,SUP2346,877.22,10/14/20
PROD2164,Air Conditioner,Furniture,SUP0516,881.88,4/25/21
PROD2165,Shirt,Furniture,SUP4328,817.75,1/15/21
PROD2166,Smartphone,Furniture,SUP3918,597.62,7/14/20
PROD2167,Sofa,Kitchenware,SUP3967,819.95,7/14/22
PROD2168,Jeans,Home Decor,SUP3418,691.79,1/31/23
PROD2169,Coffee Maker,Clothing,SUP1907,780.17,6/27/23
PROD2170,Fridge,Appliances,SUP1462,40.28,2/8/20
PROD2171,Sofa,Accessories,SUP3487,85.44,6/10/20
PROD2172,Shoes,Footwear,SUP4379,684.88,7/8/20
PROD2173,Laptop,Kitchenware,SUP1988,50.43,10/15/20
PROD2174,T-shirt,Footwear,SUP1092,970.96,3/22/20
PROD2175,Smartphone,Accessories,SUP2868,634.87,6/15/20
PROD2176,Vacuum Cleaner,Kitchenware,SUP0684,91.55,10/22/20
PROD2177,Blender,Electronics,SUP4394,238.76,7/11/22
PROD2178,Bookshelf,Furniture,SUP1995,180.82,5/8/23
PROD2179,Oven,Kitchenware,SUP0504,171.78,1/19/20
PROD2180,Lamp,Furniture,SUP0714,433.2,1/1/22
PROD2181,Jacket,Home Decor,SUP1761,897.12,10/18/20
PROD2182,Jacket,Clothing,SUP1177,522.21,1/20/21
PROD2183,Oven,Footwear,SUP0348,396.56,5/15/20
PROD2184,Watch,Furniture,SUP1607,433.12,4/23/23
PROD2185,Headphones,Clothing,SUP1595,380.45,1/21/23
PROD2186,TV,Kitchenware,SUP0692,494.33,11/15/21
PROD2187,Toaster,Home Decor,SUP1285,315.87,7/13/22
PROD2188,Oven,Appliances,SUP3463,305.31,10/31/21
PROD2189,Shoes,Clothing,SUP0431,818.76,1/1/21
PROD2190,Smartphone,Furniture,SUP1807,296.54,7/19/21
PROD2191,Oven,Appliances,SUP2377,576.14,3/10/20
PROD2192,Toaster,Kitchenware,SUP1367,888.4,4/25/23
PROD2193,Air Conditioner,Home Decor,SUP1017,262.88,2/20/20
PROD2194,Vacuum Cleaner,Accessories,SUP1617,475.73,5/9/23
PROD2195,Smartwatch,Appliances,SUP1479,788.52,4/19/20
PROD2196,Coffee Maker,Electronics,SUP2545,629.22,9/15/22
PROD2197,Shirt,Footwear,SUP0186,879.3,9/24/20
PROD2198,Camera,Furniture,SUP1716,15.84,1/11/20
PROD2199,Jeans,Footwear,SUP3571,98.73,7/12/21
PROD2200,Washing Machine,Clothing,SUP3838,772.95,10/6/20
PROD2201,Wardrobe,Accessories,SUP1697,314.69,6/14/22
PROD2202,Laptop,Footwear,SUP2960,83.56,3/2/22
PROD2203,Laptop Bag,Accessories,SUP0572,271.95,4/27/22
PROD2204,Table,Furniture,SUP1894,66.13,6/14/23
PROD2205,Microwave,Accessories,SUP4037,431.18,11/23/22
PROD2206,T-shirt,Accessories,SUP3625,399.72,4/15/21
PROD2207,Speaker,Accessories,SUP2285,703.52,4/16/20
PROD2208,Bookshelf,Electronics,SUP1047,949.9,9/11/20
PROD2209,TV,Home Decor,SUP4968,90.46,8/5/23
PROD2210,Smartwatch,Electronics,SUP3955,258.64,7/14/23
PROD2211,Bookshelf,Accessories,SUP2116,641.22,3/8/23
PROD2212,Smartphone,Electronics,SUP1659,185.21,5/31/23
PROD2213,Bed,Furniture,SUP3594,224.66,6/27/22
PROD2214,Oven,Furniture,SUP4957,818.87,4/5/20
PROD2215,TV,Footwear,SUP2629,605.5,4/14/20
PROD2216,Camera,Kitchenware,SUP4599,533.88,7/16/20
PROD2217,Toaster,Footwear,SUP2641,42.8,5/19/22
PROD2218,Lamp,Footwear,SUP3675,356.38,2/22/23
PROD2219,Wardrobe,Accessories,SUP3258,68.46,1/15/23
PROD2220,Coffee Maker,Clothing,SUP3005,522.13,8/4/21
PROD2221,Jacket,Home Decor,SUP2016,841.1,8/1/20
PROD2222,Smartwatch,Home Decor,SUP4405,465.93,11/18/21
PROD2223,Jacket,Footwear,SUP1503,713.37,5/12/20
PROD2224,Blender,Accessories,SUP3061,499.43,2/3/21
PROD2225,Bed,Accessories,SUP3097,63.74,9/9/20
PROD2226,Smartphone,Clothing,SUP1190,218.18,10/9/20
PROD2227,Fridge,Footwear,SUP0570,434.72,5/20/22
PROD2228,Blender,Kitchenware,SUP2059,222.47,2/24/22
PROD2229,Shirt,Appliances,SUP3700,975.34,5/21/20
PROD2230,Smartwatch,Electronics,SUP2004,782.47,1/8/21
PROD2231,Table,Clothing,SUP1351,921.53,6/8/22
PROD2232,Shoes,Footwear,SUP0760,336.2,12/8/22
PROD2233,Microwave,Electronics,SUP2291,739.15,5/17/23
PROD2234,Smartphone,Footwear,SUP4941,981.68,3/8/21
PROD2235,Washing Machine,Accessories,SUP3065,951.51,10/20/22
PROD2236,Laptop Bag,Footwear,SUP2168,659.03,7/5/21
PROD2237,Shirt,Furniture,SUP2330,965.49,4/1/21
PROD2238,Headphones,Footwear,SUP1765,863,8/5/20
PROD2239,Shirt,Footwear,SUP0503,232.34,10/15/20
PROD2240,Smartwatch,Accessories,SUP3303,410.51,10/29/22
PROD2241,Microwave,Electronics,SUP0006,865.59,6/11/21
PROD2242,Cookware,Electronics,SUP2038,775.2,1/25/22
PROD2243,Lamp,Accessories,SUP2831,415.45,5/27/21
PROD2244,Laptop,Home Decor,SUP4895,654.86,10/1/21
PROD2245,Toaster,Appliances,SUP3731,551.59,9/1/21
PROD2246,Blender,Furniture,SUP1474,220.74,9/2/20
PROD2247,Toaster,Appliances,SUP0446,527.96,5/5/20
PROD2248,Laptop Bag,Furniture,SUP3075,908.2,7/10/22
PROD2249,Coffee Maker,Accessories,SUP3772,132.1,11/16/21
PROD2250,Speaker,Home Decor,SUP2238,661.77,5/17/21
PROD2251,Speaker,Appliances,SUP2699,834.21,3/31/22
PROD2252,Jacket,Appliances,SUP0274,247.41,5/7/23
PROD2253,Oven,Appliances,SUP0982,750.06,4/16/21
PROD2254,Oven,Appliances,SUP2579,194.17,9/25/22
PROD2255,Washing Machine,Clothing,SUP2280,251.71,8/5/23
PROD2256,Shoes,Home Decor,SUP0252,370.67,2/19/23
PROD2257,Cookware,Appliances,SUP4719,30.49,10/25/22
PROD2258,Wardrobe,Furniture,SUP2495,817.02,3/27/21
PROD2259,Wardrobe,Footwear,SUP2012,376.61,6/26/20
PROD2260,Air Conditioner,Clothing,SUP3371,76.58,2/23/21
PROD2261,Smartphone,Accessories,SUP4305,595.75,2/7/22
PROD2262,Toaster,Furniture,SUP0060,980.57,12/22/21
PROD2263,Coffee Maker,Kitchenware,SUP4604,568.22,9/19/22
PROD2264,Jacket,Home Decor,SUP0416,57.02,1/12/21
PROD2265,Lamp,Footwear,SUP4655,454.34,8/13/22
PROD2266,Shirt,Home Decor,SUP1642,668.84,8/11/22
PROD2267,Headphones,Kitchenware,SUP2680,820.51,10/13/20
PROD2268,Smartwatch,Electronics,SUP3900,833.63,3/9/23
PROD2269,Vacuum Cleaner,Accessories,SUP2716,293.65,3/25/21
PROD2270,Toaster,Appliances,SUP0857,92.5,2/28/21
PROD2271,Coffee Maker,Footwear,SUP2672,607.46,7/17/23
PROD2272,Sofa,Clothing,SUP3260,877.99,11/23/21
PROD2273,Speaker,Footwear,SUP2537,123.28,2/2/23
PROD2274,Vacuum Cleaner,Home Decor,SUP4943,485.81,4/17/23
PROD2275,Sofa,Kitchenware,SUP1967,691.68,3/23/23
PROD2276,Jeans,Clothing,SUP4545,377.83,6/4/23
PROD2277,Table,Kitchenware,SUP4175,819.97,5/15/21
PROD2278,Toaster,Clothing,SUP0918,247.23,9/18/20
PROD2279,Fridge,Furniture,SUP2627,559.23,3/1/21
PROD2280,Air Conditioner,Kitchenware,SUP1849,684.58,12/27/22
PROD2281,Bookshelf,Furniture,SUP3187,454.42,6/8/22
PROD2282,Washing Machine,Furniture,SUP4300,642.35,7/28/20
PROD2283,Oven,Furniture,SUP2807,330.69,6/24/21
PROD2284,Microwave,Kitchenware,SUP3053,754.2,1/12/23
PROD2285,Washing Machine,Home Decor,SUP2826,743,12/21/22
PROD2286,TV,Furniture,SUP2628,271.04,9/17/21
PROD2287,Lamp,Home Decor,SUP0927,602.24,7/10/22
PROD2288,Watch,Footwear,SUP1508,948.27,8/26/23
PROD2289,Oven,Accessories,SUP1422,588.75,11/21/20
PROD2290,Bed,Furniture,SUP0751,34.16,2/6/21
PROD2291,Lamp,Furniture,SUP2572,467.64,11/23/22
PROD2292,Coffee Maker,Clothing,SUP0003,641.67,10/10/21
PROD2293,Speaker,Footwear,SUP4855,974.84,1/18/23
PROD2294,Wardrobe,Furniture,SUP1004,233.48,4/1/21
PROD2295,Shoes,Accessories,SUP3973,974.06,8/7/23
PROD2296,TV,Electronics,SUP0984,337.13,9/10/20
PROD2297,Jacket,Kitchenware,SUP2746,685.45,11/22/21
PROD2298,Microwave,Accessories,SUP3996,889.23,8/19/21
PROD2299,Shoes,Furniture,SUP2495,521.51,10/18/22
PROD2300,Cookware,Kitchenware,SUP3248,768.64,3/9/21
PROD2301,Shoes,Furniture,SUP3049,686.41,6/16/23
PROD2302,Toaster,Furniture,SUP0118,161,3/6/23
PROD2303,Bed,Electronics,SUP0410,456.23,8/3/22
PROD2304,Table,Appliances,SUP2731,632.4,5/18/21
PROD2305,Fridge,Home Decor,SUP2668,29.35,6/10/20
PROD2306,Jacket,Clothing,SUP1834,557.47,8/29/23
PROD2307,Jacket,Home Decor,SUP2205,285.9,1/21/22
PROD2308,Blender,Electronics,SUP3759,411.82,11/26/20
PROD2309,Microwave,Appliances,SUP4054,235.88,4/26/22
PROD2310,Speaker,Clothing,SUP4403,203.27,11/23/20
PROD2311,TV,Home Decor,SUP0707,29.42,4/29/23
PROD2312,Oven,Kitchenware,SUP3413,508.53,5/17/23
PROD2313,Air Conditioner,Home Decor,SUP2837,131.56,3/31/22
PROD2314,Laptop Bag,Clothing,SUP3857,357.24,9/29/21
PROD2315,TV,Kitchenware,SUP1280,349.41,10/21/21
PROD2316,Laptop Bag,Accessories,SUP1514,315.03,4/8/21
PROD2317,Watch,Appliances,SUP1580,2.91,2/10/23
PROD2318,Laptop Bag,Kitchenware,SUP1756,455.65,4/22/22
PROD2319,Jeans,Furniture,SUP0572,649.78,9/2/22
PROD2320,Lamp,Furniture,SUP3198,912.81,4/14/23
PROD2321,Speaker,Appliances,SUP2701,222.27,11/3/21
PROD2322,Bookshelf,Furniture,SUP4973,219.96,8/8/23
PROD2323,Toaster,Appliances,SUP3112,390.07,5/14/21
PROD2324,Vacuum Cleaner,Electronics,SUP2403,347.08,9/25/20
PROD2325,Headphones,Accessories,SUP1386,442.35,7/26/22
PROD2326,Shoes,Accessories,SUP4617,422.31,9/20/21
PROD2327,Vacuum Cleaner,Electronics,SUP1231,518.27,1/6/20
PROD2328,Laptop,Home Decor,SUP0947,458.63,3/24/23
PROD2329,Bed,Electronics,SUP3146,989.09,5/25/22
PROD2330,Smartwatch,Kitchenware,SUP4203,309.52,2/14/22
PROD2331,Wardrobe,Kitchenware,SUP2692,201.08,4/28/22
PROD2332,Wardrobe,Clothing,SUP4524,89.7,3/2/21
PROD2333,Microwave,Footwear,SUP0890,452.01,11/2/21
PROD2334,Cookware,Accessories,SUP3178,690.87,4/4/21
PROD2335,Watch,Footwear,SUP4105,407.02,4/23/23
PROD2336,Smartwatch,Kitchenware,SUP0196,119.67,10/14/22
PROD2337,Washing Machine,Appliances,SUP4941,47.71,6/12/23
PROD2338,Sofa,Electronics,SUP3326,920.43,5/21/22
PROD2339,TV,Home Decor,SUP0872,192.99,1/14/22
PROD2340,Toaster,Furniture,SUP4576,299.51,4/6/22
PROD2341,Smartwatch,Clothing,SUP2254,185.59,3/14/20
PROD2342,Laptop Bag,Home Decor,SUP1643,628.55,2/7/22
PROD2343,Shoes,Appliances,SUP3205,551.56,6/28/23
PROD2344,Washing Machine,Furniture,SUP2892,664.73,3/15/22
PROD2345,Headphones,Kitchenware,SUP1815,932.85,9/4/20
PROD2346,TV,Kitchenware,SUP3931,180.18,5/29/20
PROD2347,Blender,Clothing,SUP4863,328.88,11/24/21
PROD2348,T-shirt,Clothing,SUP3343,255.14,12/22/21
PROD2349,Oven,Home Decor,SUP0025,20.64,1/26/21
PROD2350,T-shirt,Appliances,SUP1805,552.07,7/5/22
PROD2351,Oven,Furniture,SUP1155,136.81,4/13/20
PROD2352,Watch,Electronics,SUP2329,269.19,3/2/20
PROD2353,Oven,Appliances,SUP2840,817.54,5/22/21
PROD2354,Watch,Accessories,SUP4808,971.31,5/3/21
PROD2355,Laptop Bag,Home Decor,SUP0104,432.07,1/20/20
PROD2356,Fridge,Clothing,SUP3229,760.74,11/11/20
PROD2357,Speaker,Appliances,SUP2098,382.19,3/8/23
PROD2358,Coffee Maker,Clothing,SUP1189,428.96,4/16/21
PROD2359,Wardrobe,Electronics,SUP1667,84.46,2/6/20
PROD2360,Washing Machine,Appliances,SUP3435,39.51,2/13/20
PROD2361,Cookware,Accessories,SUP2748,408.36,7/6/23
PROD2362,Jeans,Kitchenware,SUP2755,88.63,11/7/21
PROD2363,Coffee Maker,Accessories,SUP0993,33.23,8/22/20
PROD2364,Wardrobe,Home Decor,SUP0437,227.2,5/30/20
PROD2365,TV,Furniture,SUP1913,200.98,3/3/22
PROD2366,Coffee Maker,Appliances,SUP3429,698.07,6/25/20
PROD2367,Washing Machine,Kitchenware,SUP4842,73.75,3/8/21
PROD2368,Jacket,Accessories,SUP4922,47.6,2/6/21
PROD2369,Oven,Electronics,SUP0344,621.44,5/20/21
PROD2370,Camera,Kitchenware,SUP0077,697.6,1/5/23
PROD2371,Watch,Home Decor,SUP1933,64.22,4/24/21
PROD2372,Blender,Accessories,SUP4944,580.37,11/16/21
PROD2373,Speaker,Clothing,SUP1279,435.79,5/2/23
PROD2374,Watch,Electronics,SUP1690,752.08,10/1/21
PROD2375,Fridge,Furniture,SUP4464,293.18,3/13/22
PROD2376,Fridge,Home Decor,SUP1293,152.81,7/13/21
PROD2377,Smartwatch,Clothing,SUP3375,451.48,6/2/22
PROD2378,Microwave,Electronics,SUP0885,204.5,4/16/21
PROD2379,Speaker,Footwear,SUP1241,831.03,2/27/23
PROD2380,Lamp,Appliances,SUP4494,313.35,5/1/23
PROD2381,TV,Appliances,SUP1186,54.98,6/27/23
PROD2382,Laptop Bag,Furniture,SUP2077,48.54,6/19/22
PROD2383,Bookshelf,Electronics,SUP3306,164.27,10/20/22
PROD2384,Blender,Appliances,SUP1743,135.45,5/25/21
PROD2385,Blender,Electronics,SUP4843,941.55,1/17/20
PROD2386,Blender,Electronics,SUP1356,797.33,1/12/23
PROD2387,Shoes,Home Decor,SUP2125,467.21,8/3/20
PROD2388,Toaster,Home Decor,SUP2163,814.06,5/8/23
PROD2389,Wardrobe,Home Decor,SUP1309,885.62,8/1/20
PROD2390,Laptop Bag,Home Decor,SUP1092,737.49,2/12/20
PROD2391,Camera,Appliances,SUP0788,529.65,12/11/21
PROD2392,Toaster,Clothing,SUP1512,823.4,3/27/23
PROD2393,Blender,Footwear,SUP2613,346.04,9/3/21
PROD2394,Bookshelf,Footwear,SUP2373,543.22,9/11/21
PROD2395,Speaker,Appliances,SUP2172,730.1,3/18/23
PROD2396,Table,Clothing,SUP1208,133.81,4/16/23
PROD2397,Oven,Footwear,SUP2937,639.46,5/11/21
PROD2398,Fridge,Home Decor,SUP4473,309.91,3/25/21
PROD2399,Watch,Home Decor,SUP2895,24.2,8/13/21
PROD2400,Shoes,Footwear,SUP0895,264.67,9/10/22
PROD2401,Laptop Bag,Home Decor,SUP0639,269.46,5/17/20
PROD2402,Wardrobe,Accessories,SUP0913,887.47,5/15/21
PROD2403,Washing Machine,Footwear,SUP2057,340.96,12/20/20
PROD2404,Jeans,Clothing,SUP4062,636.87,10/25/20
PROD2405,Bed,Kitchenware,SUP3418,214.74,3/27/20
PROD2406,Fridge,Furniture,SUP3368,674.12,1/7/23
PROD2407,Watch,Appliances,SUP2246,621.49,3/2/21
PROD2408,Bed,Footwear,SUP2425,133.22,5/14/20
PROD2409,Coffee Maker,Kitchenware,SUP4431,687.93,2/11/23
PROD2410,Fridge,Appliances,SUP2527,482.66,3/14/20
PROD2411,Blender,Clothing,SUP2049,671.64,12/16/21
PROD2412,Vacuum Cleaner,Clothing,SUP3705,95.4,3/10/20
PROD2413,Watch,Home Decor,SUP3907,94.73,5/27/22
PROD2414,Cookware,Home Decor,SUP0083,102.08,9/17/20
PROD2415,Smartphone,Appliances,SUP2480,984.32,6/26/20
PROD2416,Smartphone,Footwear,SUP0852,275.64,2/4/23
PROD2417,Table,Home Decor,SUP2772,600.23,1/12/23
PROD2418,TV,Furniture,SUP0311,838.12,11/16/20
PROD2419,T-shirt,Kitchenware,SUP0749,996.35,6/13/23
PROD2420,TV,Home Decor,SUP0818,282.81,7/19/23
PROD2421,Vacuum Cleaner,Appliances,SUP3565,628.4,10/14/20
PROD2422,Shoes,Furniture,SUP3343,329.99,8/31/22
PROD2423,Blender,Appliances,SUP4332,863.12,6/16/23
PROD2424,Jeans,Home Decor,SUP2277,53.96,12/30/20
PROD2425,Table,Electronics,SUP1156,14.62,7/6/20
PROD2426,TV,Accessories,SUP4373,861.16,9/22/22
PROD2427,Sofa,Footwear,SUP1118,624.56,7/17/21
PROD2428,Shirt,Clothing,SUP1714,784.28,6/7/22
PROD2429,Sofa,Footwear,SUP0062,957.59,10/7/20
PROD2430,Toaster,Home Decor,SUP1299,584.58,5/10/21
PROD2431,TV,Furniture,SUP4720,922.49,5/16/21
PROD2432,Wardrobe,Clothing,SUP0194,731.68,1/28/20
PROD2433,Fridge,Home Decor,SUP4401,677.34,7/16/22
PROD2434,Wardrobe,Accessories,SUP2524,689.63,1/14/20
PROD2435,Air Conditioner,Clothing,SUP2443,734.47,9/27/20
PROD2436,Bookshelf,Appliances,SUP1378,106.05,7/29/20
PROD2437,Jeans,Footwear,SUP3158,517.21,9/22/22
PROD2438,Oven,Appliances,SUP2424,539.66,5/12/21
PROD2439,TV,Kitchenware,SUP0245,117.58,2/23/22
PROD2440,Vacuum Cleaner,Appliances,SUP1918,274.85,6/20/20
PROD2441,Fridge,Appliances,SUP4004,923.2,3/2/21
PROD2442,Washing Machine,Appliances,SUP4330,180.09,5/8/22
PROD2443,Microwave,Kitchenware,SUP2419,665.81,11/2/22
PROD2444,Sofa,Kitchenware,SUP4947,469.96,4/27/23
PROD2445,Laptop,Accessories,SUP4244,583.73,5/7/20
PROD2446,Laptop Bag,Home Decor,SUP0222,337.2,9/23/20
PROD2447,Laptop,Accessories,SUP0772,343.11,6/23/21
PROD2448,Speaker,Kitchenware,SUP1757,397.57,5/14/20
PROD2449,Fridge,Kitchenware,SUP3415,584.8,7/21/21
PROD2450,Jacket,Footwear,SUP2508,655.3,7/25/21
PROD2451,Headphones,Electronics,SUP4015,499.96,9/6/20
PROD2452,Air Conditioner,Footwear,SUP1893,360.77,1/31/20
PROD2453,TV,Electronics,SUP4488,289.24,8/14/23
PROD2454,T-shirt,Clothing,SUP4446,10.42,1/30/22
PROD2455,Speaker,Electronics,SUP4671,798.71,1/24/22
PROD2456,Smartphone,Home Decor,SUP2058,158.08,12/9/22
PROD2457,Headphones,Home Decor,SUP0264,769.88,7/26/22
PROD2458,Shoes,Clothing,SUP3698,756.5,1/2/21
PROD2459,Laptop Bag,Kitchenware,SUP1595,740.97,10/30/22
PROD2460,Jeans,Furniture,SUP3290,612.06,9/9/20
PROD2461,Laptop,Accessories,SUP0826,176.67,11/6/20
PROD2462,Shoes,Clothing,SUP2882,455.1,3/21/21
PROD2463,T-shirt,Clothing,SUP4700,790.47,10/22/22
PROD2464,Air Conditioner,Clothing,SUP3674,175.84,3/26/22
PROD2465,Speaker,Footwear,SUP3451,838.9,5/1/23
PROD2466,Watch,Footwear,SUP1689,683.98,8/30/20
PROD2467,Headphones,Accessories,SUP3568,350.9,6/10/23
PROD2468,Vacuum Cleaner,Home Decor,SUP1832,522.15,8/1/21
PROD2469,Camera,Kitchenware,SUP3484,667.48,4/8/23
PROD2470,Smartphone,Electronics,SUP2001,387.47,1/1/20
PROD2471,Laptop,Electronics,SUP4223,858.33,12/15/22
PROD2472,Fridge,Clothing,SUP1876,598.64,10/1/20
PROD2473,Toaster,Home Decor,SUP3240,773.05,5/16/21
PROD2474,Watch,Footwear,SUP3375,316.89,4/14/23
PROD2475,Smartwatch,Footwear,SUP0719,841.51,3/15/20
PROD2476,Coffee Maker,Clothing,SUP3600,917.95,7/3/22
PROD2477,Toaster,Electronics,SUP4043,284.41,6/3/23
PROD2478,Jacket,Clothing,SUP2700,45.63,11/4/20
PROD2479,Bed,Electronics,SUP3266,651.56,5/21/20
PROD2480,Smartphone,Electronics,SUP0095,762.94,2/19/23
PROD2481,Bookshelf,Clothing,SUP3994,959.04,8/22/23
PROD2482,Laptop Bag,Footwear,SUP1398,192.06,12/6/20
PROD2483,Smartphone,Appliances,SUP1023,833.55,4/8/23
PROD2484,Laptop Bag,Electronics,SUP3417,615.56,8/3/21
PROD2485,Shirt,Kitchenware,SUP3531,779.65,4/11/20
PROD2486,Sofa,Home Decor,SUP2121,662.33,2/23/21
PROD2487,Smartphone,Furniture,SUP3731,744.99,12/15/21
PROD2488,Washing Machine,Clothing,SUP3110,544.17,4/2/20
PROD2489,Microwave,Accessories,SUP2547,262.9,2/17/21
PROD2490,Washing Machine,Appliances,SUP2481,283.71,8/22/22
PROD2491,Table,Clothing,SUP1868,617.43,4/11/22
PROD2492,Speaker,Clothing,SUP3683,931.6,4/6/22
PROD2493,Washing Machine,Electronics,SUP0172,812.1,12/15/20
PROD2494,Headphones,Electronics,SUP0302,887.84,8/10/22
PROD2495,Smartwatch,Appliances,SUP2666,634.39,8/2/21
PROD2496,Bookshelf,Clothing,SUP2663,974.34,8/23/23
PROD2497,Vacuum Cleaner,Accessories,SUP2780,736.91,12/27/20
PROD2498,Toaster,Furniture,SUP0994,505.5,11/12/20
PROD2499,Fridge,Footwear,SUP3833,276.06,4/16/22
PROD2500,Coffee Maker,Footwear,SUP1769,238.42,1/2/21
PROD2501,T-shirt,Home Decor,SUP1744,861.67,5/5/23
PROD2502,Table,Home Decor,SUP0900,258.44,10/20/22
PROD2503,Bed,Kitchenware,SUP2021,899.82,5/18/21
PROD2504,Camera,Kitchenware,SUP0766,131.8,5/12/23
PROD2505,Bookshelf,Appliances,SUP3675,525.83,8/6/22
PROD2506,Lamp,Furniture,SUP4812,833.5,11/3/20
PROD2507,Sofa,Appliances,SUP3446,861.68,11/11/21
PROD2508,Shoes,Kitchenware,SUP0791,795.32,9/22/20
PROD2509,Coffee Maker,Kitchenware,SUP4610,837.51,11/15/20
PROD2510,Air Conditioner,Footwear,SUP3641,591.45,4/6/21
PROD2511,T-shirt,Home Decor,SUP2619,122.84,10/22/20
PROD2512,Air Conditioner,Furniture,SUP2771,353.96,3/17/22
PROD2513,Jacket,Appliances,SUP4500,35.23,4/13/22
PROD2514,Shoes,Kitchenware,SUP2976,455.9,3/24/22
PROD2515,Blender,Clothing,SUP3509,786.96,12/17/21
PROD2516,Headphones,Electronics,SUP1547,284.55,4/17/22
PROD2517,Wardrobe,Furniture,SUP0245,399.6,3/20/22
PROD2518,TV,Home Decor,SUP1263,86.65,7/26/23
PROD2519,Camera,Furniture,SUP1035,290.96,8/16/20
PROD2520,Air Conditioner,Kitchenware,SUP4045,615.83,8/28/20
PROD2521,Smartwatch,Clothing,SUP2201,377.74,8/30/22
PROD2522,Cookware,Home Decor,SUP0058,111.37,3/18/20
PROD2523,Fridge,Clothing,SUP0026,81.76,6/23/21
PROD2524,Shirt,Home Decor,SUP2928,375.02,12/27/20
PROD2525,Bookshelf,Footwear,SUP0347,524.26,11/10/21
PROD2526,Bed,Furniture,SUP0141,508.21,7/19/23
PROD2527,Jacket,Furniture,SUP2683,160.52,10/5/21
PROD2528,Smartwatch,Electronics,SUP4430,898.99,9/20/20
PROD2529,Coffee Maker,Appliances,SUP0176,216.28,2/17/22
PROD2530,Coffee Maker,Accessories,SUP3069,485,3/3/23
PROD2531,Camera,Electronics,SUP0395,290.67,7/10/22
PROD2532,Coffee Maker,Electronics,SUP1326,309.71,11/1/20
PROD2533,Laptop,Furniture,SUP4545,486.49,3/10/21
PROD2534,Shoes,Furniture,SUP3340,169.4,8/10/23
PROD2535,Shoes,Clothing,SUP2803,709.79,2/13/20
PROD2536,Laptop Bag,Clothing,SUP4049,469.73,2/16/23
PROD2537,Washing Machine,Kitchenware,SUP0108,210.72,8/4/23
PROD2538,Speaker,Clothing,SUP0588,231.66,12/25/21
